year,time,rank,song_title,artist,album
2020,35,25,LINDA (Feat. 윤미래),린다G,두리쥬와 X LINDA X 신난다
2020,35,26,어떻게 지내,오반 (OVAN),어떻게 지내
2020,35,27,사랑하게 될 줄 알았어,전미도,슬기로운 의사생활 OST Part 11
2020,35,28,Blueming,아이유 (IU),Love poem
2020,35,29,METEOR,창모 (CHANGMO),Boyhood
2020,35,30,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,멜로가 체질 OST Part 3
2020,35,31,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),BTS,MAP OF THE SOUL : PERSONA
2020,35,32,Don`t Start Now,XXXXX,Don`t Start Now
2020,35,33,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해
2020,35,34,아무노래,지코 (ZICO),아무노래
2020,35,35,Into the I-LAND,아이유 (IU),I-LAND Part.1 Signal Song
2020,35,36,2002,XXXXX,Speak Your Mind (Deluxe)
2020,35,37,사랑은 지날수록 더욱 선명하게 남아,전상근,한 걸음 : 흔적
2020,35,38,늦은 밤 너의 집 앞 골목길에서,노을,늦은 밤 너의 집 앞 골목길에서
2020,35,39,처음처럼,엠씨더맥스 (M.C The Max),CEREMONIA
2020,35,40,PLAY (Feat. 창모),청하,PLAY
2020,35,41,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,`키스 먼저 할까요?` OST Part 3
2020,35,42,ON,BTS,MAP OF THE SOUL : 7
2020,35,43,시작,가호 (Gaho),이태원 클라쓰 OST Part.2
2020,35,44,MORE & MORE,TWICE,MORE & MORE
2020,35,45,거짓말이라도 해서 널 보고싶어,백지영,거짓말이라도 해서 널 보고싶어
2020,35,46,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (Maktub),Red Moon : To You My Light
2020,35,47,Psycho,Red Velvet,`The ReVe Festival` Finale
2020,35,48,좋은 사람 있으면 소개시켜줘,조이 (JOY),슬기로운 의사생활 OST Part 2
2020,35,49,나비와 고양이 (Feat. 백현 (BAEKHYUN)),볼빨간사춘기 (BOL4),나비와 고양이
2020,35,50,마음을 드려요,아이유 (IU),사랑의 불시착 OST Part 11
2020,35,51,Ice Cream (with Selena Gomez),BLACKPINK,Ice Cream (with Selena Gomez)
2020,35,52,봄날,BTS,YOU NEVER WALK ALONE
2020,35,53,아틀란티스 소녀 (Atlantis Princess),볼빨간사춘기 (BOL4),Our Beloved BoA #2 - SM STATION
2020,35,54,Maniac,XXXXX,Maniac
2020,35,55,Paris In The Rain,XXXXX,I met you when I was 18. (the playlist)
2020,35,56,Love poem,아이유 (IU),Love poem
2020,35,57,Monster,Red Velvet - IRENE & SEULGI,Monster - The 1st Mini Album
2020,35,58,우리 왜 헤어져야 해,신예영,우리 왜 헤어져야 해
2020,35,59,안녕,폴킴,호텔 델루나 OST Part.10
2020,35,60,이제 나만 믿어요,임영웅,내일은 미스터트롯 우승자 특전곡
2020,35,61,화려하지 않은 고백,규현 (KYUHYUN),슬기로운 의사생활 OST Part 4
2020,35,62,덤더럼(Dumhdurum),에이핑크 (Apink),LOOK
2020,35,63,안녕 못 해,김재환,안녕 못 해
2020,35,64,취했나봐,황인욱,취했나봐
2020,35,65,WANNABE,ITZY (있지),IT`z ME
2020,35,66,12:45 (Stripped),XXXXX,12:45 (Stripped)
2020,35,67,그때 그 아인,김필,이태원 클라쓰 OST Part.6
2020,35,68,"너에게 난, 나에게 넌",미도와 파라솔,슬기로운 의사생활 OST Part 12
2020,35,69,첫 줄,신용재,Dear
2020,35,70,어떻게 지내 (답가),런치,어떻게 지내 (답가)
2020,35,71,Painkiller,XXXXX,Painkiller
2020,35,72,FIESTA,IZ*ONE,BLOOM*IZ
2020,35,73,bad guy,XXXXX,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?"
2020,35,74,HIP,마마무 (Mamamoo),reality in BLACK
2020,35,75,돌덩이,하현우,이태원 클라쓰 OST Part.3
2020,35,76,반만,진민호,반만
2020,35,77,너를 만나,폴킴,너를 만나
2020,35,78,Stuck with U,XXXXX,Stuck with U
2020,35,79,What You Waiting For,전소미,What You Waiting For
2020,35,80,00:00 (Zero O`Clock),BTS,MAP OF THE SOUL : 7
2020,35,81,Black Swan,BTS,MAP OF THE SOUL : 7
2020,35,82,To Die For,XXXXX,To Die For
2020,35,83,환상동화 (Secret Story of the Swan),IZ*ONE,Oneiric Diary (幻想日記)
2020,35,84,찐이야,영탁,내일은 미스터트롯 결승전 베스트
2020,35,85,친구,BTS,MAP OF THE SOUL : 7
2020,35,86,시든 꽃에 물을 주듯,HYNN(박혜원),시든 꽃에 물을 주듯
2020,35,87,깡 Official Remix,"식케이, pH-1, 박재범, 김하온 (HAON)",깡 Official Remix
2020,35,88,나가,"먼데이 키즈 (Monday Kiz), 이예준",나가
2020,35,89,사랑이란 멜로는 없어,전상근,사랑이란 멜로는 없어
2020,35,90,내 눈물 모아,휘인 (Whee In),슬기로운 의사생활 OST Part 8
2020,35,91,아직 너의 시간에 살아,이수현,사이코지만 괜찮아 OST Part.4
2020,35,92,비,폴킴,비
2020,35,93,그대 고운 내사랑,어반 자카파 (Urban Zakapa),슬기로운 의사생활 OST Part 5
2020,35,94,너를 사랑하고 있어,백현 (BAEKHYUN),낭만닥터 김사부 2 OST Part.1
2020,35,95,조금 취했어 (Prod. 2soo),임재현,조금 취했어
2020,35,96,Left & Right,세븐틴,7th Mini Album `헹가래`
2020,35,97,Moon,BTS,MAP OF THE SOUL : 7
2020,35,98,Filter,BTS,MAP OF THE SOUL : 7
2020,35,99,어느 60대 노부부이야기,임영웅,내일은 미스터트롯 트롯 에이드 베스트
2020,35,100,Candy,백현 (BAEKHYUN),Delight - The 2nd Mini Album
2020,35,101,포장마차,황인욱,포장마차
2020,35,102,밤편지,아이유 (IU),밤편지
2020,35,103,바램,임영웅,내일은 미스터트롯 예선곡 베스트
2020,35,104,Watermelon Sugar,Harry Styles,Fine Line
2020,35,105,니가 왜 거기서 나와 (Narr. 고은아),영탁,니가 왜 거기서 나와
2020,35,106,듣고 싶던 말,허각,듣고 싶던 말
2020,35,107,시차,BTS,MAP OF THE SOUL : 7
2020,35,108,Juice,XXXXX,Juice
2020,35,109,We are Bulletproof : the Eternal,BTS,MAP OF THE SOUL : 7
2020,35,110,Square (2017),백예린,Every letter I sent you.
2020,35,111,주저하는 연인들을 위해,잔나비,전설
2020,35,112,두리쥬와 (Feat. S.B.N),유두래곤,두리쥬와 X LINDA X 신난다
2020,35,113,Error (Feat. Loopy),ASH ISLAND,Error
2020,35,114,Senorita,XXXXX,Senorita
2020,35,115,comethru,XXXXX,"summer,"
2020,35,116,사계 (Four Seasons),태연 (TAEYEON),사계 (Four Seasons)
2020,35,117,사랑에 연습이 있었다면 (Prod. 2soo),임재현,사랑에 연습이 있었다면
2020,35,118,LALALILALA,에이프릴(APRIL),7th Mini Album `Da Capo`
2020,35,119,Milky Way,Red Velvet,Our Beloved BoA #4 - SM STATION
2020,35,120,OCEAN VIEW (Feat.찬열),로시 (Rothy),OCEAN VIEW
2020,35,121,사랑이 식었다고 말해도 돼,먼데이 키즈 (Monday Kiz),사랑이 식었다고 말해도 돼
2020,35,122,Inner Child,BTS,MAP OF THE SOUL : 7
2020,35,123,오래된 노래,임영웅,사랑의 콜센타 PART19
2020,35,124,Louder than bombs,BTS,MAP OF THE SOUL : 7
2020,35,125,Birthday,XXXXX,Birthday
2020,35,126,Believer,XXXXX,Evolve
2020,35,127,"다시는 사랑하지 않고, 이별에 아파하기 싫어",백지영,"다시는 사랑하지 않고, 이별에 아파하기 싫어"
2020,35,128,욱 (UGH!),BTS,MAP OF THE SOUL : 7
2020,35,129,다시 만날까 봐,V.O.S,다시 만날까 봐
2020,35,130,Bad,Christopher,Bad
2020,35,131,Shape of You,XXXXX,÷ (Deluxe)
2020,35,132,Interlude : Shadow,BTS,MAP OF THE SOUL : 7
2020,35,133,STAY THE NIGHT (Feat. DeVita),GRAY (그레이),STAY THE NIGHT (취향저격 그녀 X GRAY) OST
2020,35,134,Say So,Doja Cat,Hot Pink
2020,35,135,너에게 못했던 내 마지막 말은,다비치,너에게 못했던 내 마지막 말은
2020,35,136,니 소식,송하예,니 소식
2020,35,137,그대라는 시,태연 (TAEYEON),호텔 델루나 OST Part.3
2020,35,138,Youth,XXXXX,Blue Neighbourhood (Deluxe)
2020,35,139,Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",Savage Love (Laxed - Siren Beat)
2020,35,140,Happy,태연 (TAEYEON),Happy
2020,35,141,Way Back Home,숀 (SHAUN),Take
2020,35,142,Attention,XXXXX,Voicenotes
2020,35,143,OHIO,크러쉬 (CRUSH),OHIO
2020,35,144,그때가 좋았어,케이시 (Kassy),그때가 좋았어
2020,35,145,나보다 더 사랑해요,김호중,나보다 더 사랑해요
2020,35,146,오늘따라 비가 와서 그런가 봐,솔지,오늘따라 비가 와서 그런가 봐
2020,35,147,To Be Young (Feat. Doja Cat),XXXXX,To Be Young
2020,35,148,여행,볼빨간사춘기 (BOL4),Red Diary Page.2
2020,35,149,너의 번호를 누르고 (Prod. 영화처럼),#안녕,너의 번호를 누르고
2020,35,150,Blinding Lights,The Weeknd,Blinding Lights
2020,35,151,"다시 난, 여기",백예린,사랑의 불시착 OST Part 4
2020,35,152,Speechless (Full),XXXXX,XXXXX
2020,35,153,기억해줘요 내 모든 날과 그때를,거미,호텔 델루나 OST Part.7
2020,35,154,술이 문제야,"장혜진, 윤민수",술이 문제야
2020,35,155,Sugar,XXXXX,V (Deluxe Edition)
2020,35,156,비도 오고 그래서 (Feat. 신용재),헤이즈 (Heize),/// (너 먹구름 비)
2020,35,157,보라빛 엽서,임영웅,내일은 미스터트롯 레전드 미션 베스트
2020,35,158,나의 오랜 연인에게,다비치,나의 오랜 연인에게
2020,35,159,우리 만남이,폴킴,"정규 2집 `마음, 둘`"
2020,35,160,넘쳐흘러,엠씨더맥스 (M.C The Max),Circular
2020,35,161,Circles,XXXXX,Hollywood`s Bleeding
2020,35,162,ROXANNE,XXXXX,ROXANNE
2020,35,163,One Call Away,XXXXX,Nine Track Mind (Deluxe)
2020,35,164,달라달라,ITZY (있지),IT`z Different
2020,35,165,Outro : Ego,BTS,MAP OF THE SOUL : 7
2020,35,166,노래방에서,장범준,장범준 3집
2020,35,167,Respect,BTS,MAP OF THE SOUL : 7
2020,35,168,빌었어,창모 (CHANGMO),Boyhood
2020,35,169,있어줘요,장덕철,있어줘요
2020,35,170,BUNGEE (Fall in Love),오마이걸 (OH MY GIRL),OH MY GIRL SUMMER PACKAGE (FALL IN LOVE)
2020,35,171,Forever Young,BLACKPINK,SQUARE UP
2020,35,172,다시 여기 바닷가 (Acoustic Ver.),이상순,두리쥬와 X LINDA X 신난다
2020,35,173,사계 (하루살이),엠씨더맥스 (M.C The Max),Circular
2020,35,174,삐삐,아이유 (IU),삐삐
2020,35,175,너를 그린 우주 (Insomnia2020) (Feat. 이라온),마크툽 (Maktub),Red Moon : SUPERNOVA
2020,35,176,꿈속에 너 (Feat. 전상근),에이치코드 (H:CODE),두 번째 이야기
2020,35,177,언제라도 어디에서라도,정승환,언제라도 어디에서라도
2020,35,178,Dynamite (Acoustic Remix),BTS,Dynamite
2020,35,179,막걸리 한잔,영탁,내일은 미스터트롯 데스매치 PART1
2020,35,180,미친 소리,이예준,미친 소리
2020,35,181,마지막처럼,BLACKPINK,마지막처럼
2020,35,182,시간의 바깥,아이유 (IU),Love poem
2020,35,183,워커홀릭,볼빨간사춘기 (BOL4),Two Five
2020,35,184,"아마두 (Feat. 우원재, 김효은, 넉살, Huckleberry P)","염따 (YumDDa), 딥플로우, 팔로알토 (Paloalto), The Quiett, 사이먼 도미닉 (Simon Dominic)",Dingo X DAMOIM (Part 2)
2020,35,185,Apple,여자친구 (GFRIEND),回:Song of the Sirens
2020,35,186,On My Way,XXXXX,On My Way OST
2020,35,187,BAND,"창모, Hash Swan, ASH ISLAND, 김효은",BAND
2020,35,188,비행기,거북이,거북이 사요!!
2020,35,189,Closer (Feat. Halsey),XXXXX,Collage
2020,35,190,뚜두뚜두 (DDU-DU DDU-DU),BLACKPINK,SQUARE UP
2020,35,191,새 사랑,송하예,새 사랑
2020,35,192,Dance The Night Away,TWICE,Summer Nights
2020,35,193,서툰 이별을 하려해 (Feat.전상근),윤토벤 (YounToven),서툰 이별을 하려해
2020,35,194,High,5 Seconds Of Summer,CALM
2020,35,195,Kill This Love,BLACKPINK,KILL THIS LOVE
2020,35,196,Now or Never,에이프릴(APRIL),Summer Special Album `Hello Summer`
2020,35,197,Never Not,XXXXX,I met you when I was 18. (the playlist)
2020,35,198,솔직하게 말해서 나,김나영,솔직하게 말해서 나
2020,35,199,supercuts,XXXXX,supercuts
2020,35,200,선물,멜로망스(Melomance),Moonlight
2020,36,1,Dynamite,BTS,Dynamite
2020,36,2,다시 여기 바닷가,"싹쓰리 (유두래곤, 린다G, 비룡)",다시 여기 바닷가
2020,36,3,눈누난나 (NUNU NANA),제시(Jessi),NUNA
2020,36,4,마리아 (Maria),화사(Hwa Sa),Mara
2020,36,5,When We Disco (Duet with 선미),박진영,When We Disco
2020,36,6,How You Like That,BLACKPINK,How You Like That
2020,36,7,취기를 빌려 (취향저격 그녀 X 산들),산들,취기를 빌려 (취향저격 그녀 X 산들) OST
2020,36,8,Ice Cream (with Selena Gomez),BLACKPINK,Ice Cream (with Selena Gomez)
2020,36,9,eight (에잇) ,아이유 (IU),에잇
2020,36,10,Not Shy,ITZY (있지),Not Shy
2020,36,11,Dolphin,오마이걸 (OH MY GIRL),NONSTOP
2020,36,12,덤디덤디 (DUMDi DUMDi),(여자)아이들,덤디덤디 (DUMDi DUMDi)
2020,36,13,그 여름을 틀어줘,"싹쓰리 (유두래곤, 린다G, 비룡)",그 여름을 틀어줘
2020,36,14,Summer Hate (Feat. 비),지코 (ZICO),RANDOM BOX
2020,36,15,아로하,조정석,슬기로운 의사생활 OST Part 3
2020,36,16,Downtown Baby,블루 (BLOO),Downtown Baby
2020,36,17,오래된 노래,스탠딩 에그(Standing Egg),오래된 노래
2020,36,18,홀로,이하이,홀로
2020,36,19,내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),규현 (KYUHYUN),내 마음이 움찔했던 순간 (취향저격 그녀 X 규현) OST
2020,36,20,살짝 설렜어 (Nonstop),오마이걸 (OH MY GIRL),NONSTOP
2020,36,21,보라빛 밤 (pporappippam),선미,보라빛 밤 (pporappippam)
2020,36,22,Memories,XXXXX,Memories
2020,36,23,Dance Monkey,XXXXX,Dance Monkey
2020,36,24,여름 안에서 (Covered By 싹쓰리) (Feat. 황광희),"싹쓰리 (유두래곤, 린다G, 비룡)",여름 안에서 (Covered By 싹쓰리)
2020,36,25,신난다 (Feat. 마마무),비룡,두리쥬와 X LINDA X 신난다
2020,36,26,어떻게 지내,오반 (OVAN),어떻게 지내
2020,36,27,Blueming,아이유 (IU),Love poem
2020,36,28,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),BTS,MAP OF THE SOUL : PERSONA
2020,36,29,사랑하게 될 줄 알았어,전미도,슬기로운 의사생활 OST Part 11
2020,36,30,METEOR,창모 (CHANGMO),Boyhood
2020,36,31,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,멜로가 체질 OST Part 3
2020,36,32,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해
2020,36,33,Don`t Start Now,XXXXX,Don`t Start Now
2020,36,34,LINDA (Feat. 윤미래),린다G,두리쥬와 X LINDA X 신난다
2020,36,35,거짓말이라도 해서 널 보고싶어,백지영,거짓말이라도 해서 널 보고싶어
2020,36,36,2002,XXXXX,Speak Your Mind (Deluxe)
2020,36,37,늦은 밤 너의 집 앞 골목길에서,노을,늦은 밤 너의 집 앞 골목길에서
2020,36,38,사랑은 지날수록 더욱 선명하게 남아,전상근,한 걸음 : 흔적
2020,36,39,아무노래,지코 (ZICO),아무노래
2020,36,40,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,`키스 먼저 할까요?` OST Part 3
2020,36,41,처음처럼,엠씨더맥스 (M.C The Max),CEREMONIA
2020,36,42,Into the I-LAND,아이유 (IU),I-LAND Part.1 Signal Song
2020,36,43,ON,BTS,MAP OF THE SOUL : 7
2020,36,44,시작,가호 (Gaho),이태원 클라쓰 OST Part.2
2020,36,45,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (Maktub),Red Moon : To You My Light
2020,36,46,PLAY (Feat. 창모),청하,PLAY
2020,36,47,Psycho,Red Velvet,`The ReVe Festival` Finale
2020,36,48,좋은 사람 있으면 소개시켜줘,조이 (JOY),슬기로운 의사생활 OST Part 2
2020,36,49,MORE & MORE,TWICE,MORE & MORE
2020,36,50,이제 나만 믿어요,임영웅,내일은 미스터트롯 우승자 특전곡
2020,36,51,마음을 드려요,아이유 (IU),사랑의 불시착 OST Part 11
2020,36,52,봄날,BTS,YOU NEVER WALK ALONE
2020,36,53,Paris In The Rain,XXXXX,I met you when I was 18. (the playlist)
2020,36,54,Love poem,아이유 (IU),Love poem
2020,36,55,우리 왜 헤어져야 해,신예영,우리 왜 헤어져야 해
2020,36,56,나비와 고양이 (Feat. 백현 (BAEKHYUN)),볼빨간사춘기 (BOL4),나비와 고양이
2020,36,57,안녕,폴킴,호텔 델루나 OST Part.10
2020,36,58,Maniac,XXXXX,Maniac
2020,36,59,12:45 (Stripped),XXXXX,12:45 (Stripped)
2020,36,60,아틀란티스 소녀 (Atlantis Princess),볼빨간사춘기 (BOL4),Our Beloved BoA #2 - SM STATION
2020,36,61,bad guy,XXXXX,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?"
2020,36,62,Monster,Red Velvet - IRENE & SEULGI,Monster - The 1st Mini Album
2020,36,63,화려하지 않은 고백,규현 (KYUHYUN),슬기로운 의사생활 OST Part 4
2020,36,64,취했나봐,황인욱,취했나봐
2020,36,65,덤더럼(Dumhdurum),에이핑크 (Apink),LOOK
2020,36,66,그때 그 아인,김필,이태원 클라쓰 OST Part.6
2020,36,67,파도가 끝나는 곳까지,DAY6 (Even of Day),The Book of Us : Gluon - Nothing can tear us apart
2020,36,68,첫 줄,신용재,Dear
2020,36,69,너를 만나,폴킴,너를 만나
2020,36,70,Painkiller,XXXXX,Painkiller
2020,36,71,WANNABE,ITZY (있지),IT`z ME
2020,36,72,Stuck with U,XXXXX,Stuck with U
2020,36,73,반만,진민호,반만
2020,36,74,"너에게 난, 나에게 넌",미도와 파라솔,슬기로운 의사생활 OST Part 12
2020,36,75,어떻게 지내 (답가),런치,어떻게 지내 (답가)
2020,36,76,듣고 싶던 말,허각,듣고 싶던 말
2020,36,77,FIESTA,IZ*ONE,BLOOM*IZ
2020,36,78,우산이 없어요,김호중,우리家
2020,36,79,돌덩이,하현우,이태원 클라쓰 OST Part.3
2020,36,80,To Die For,XXXXX,To Die For
2020,36,81,HIP,마마무 (Mamamoo),reality in BLACK
2020,36,82,만개 (Prod. 신지후),김호중,우리家
2020,36,83,00:00 (Zero O`Clock),BTS,MAP OF THE SOUL : 7
2020,36,84,Black Swan,BTS,MAP OF THE SOUL : 7
2020,36,85,시든 꽃에 물을 주듯,HYNN(박혜원),시든 꽃에 물을 주듯
2020,36,86,"다시는 사랑하지 않고, 이별에 아파하기 싫어",백지영,"다시는 사랑하지 않고, 이별에 아파하기 싫어"
2020,36,87,비,폴킴,비
2020,36,88,사랑이란 멜로는 없어,전상근,사랑이란 멜로는 없어
2020,36,89,친구,BTS,MAP OF THE SOUL : 7
2020,36,90,찐이야,영탁,내일은 미스터트롯 결승전 베스트
2020,36,91,환상동화 (Secret Story of the Swan),IZ*ONE,Oneiric Diary (幻想日記)
2020,36,92,너를 사랑하고 있어,백현 (BAEKHYUN),낭만닥터 김사부 2 OST Part.1
2020,36,93,Obliviate,러블리즈,7th Mini Album [Unforgettable]
2020,36,94,내 눈물 모아,휘인 (Whee In),슬기로운 의사생활 OST Part 8
2020,36,95,그대 고운 내사랑,어반 자카파 (Urban Zakapa),슬기로운 의사생활 OST Part 5
2020,36,96,어느 60대 노부부이야기,임영웅,내일은 미스터트롯 트롯 에이드 베스트
2020,36,97,나가,"먼데이 키즈 (Monday Kiz), 이예준",나가
2020,36,98,What You Waiting For,전소미,What You Waiting For
2020,36,99,Filter,BTS,MAP OF THE SOUL : 7
2020,36,100,Moon,BTS,MAP OF THE SOUL : 7
2020,36,101,조금 취했어 (Prod. 2soo),임재현,조금 취했어
2020,36,102,깡 Official Remix,"식케이, pH-1, 박재범, 김하온 (HAON)",깡 Official Remix
2020,36,103,Left & Right,세븐틴,7th Mini Album `헹가래`
2020,36,104,밤편지,아이유 (IU),밤편지
2020,36,105,Candy,백현 (BAEKHYUN),Delight - The 2nd Mini Album
2020,36,106,Watermelon Sugar,Harry Styles,Fine Line
2020,36,107,포장마차,황인욱,포장마차
2020,36,108,아직 너의 시간에 살아,이수현,사이코지만 괜찮아 OST Part.4
2020,36,109,주저하는 연인들을 위해,잔나비,전설
2020,36,110,Square (2017),백예린,Every letter I sent you.
2020,36,111,밤새 (취향저격 그녀 X 카더가든),카더가든,밤새 (취향저격 그녀 X 카더가든) OST
2020,36,112,시차,BTS,MAP OF THE SOUL : 7
2020,36,113,Juice,XXXXX,Juice
2020,36,114,바램,임영웅,내일은 미스터트롯 예선곡 베스트
